state_id,state_name,state_file,province_id,province_name,blocked_by
171,Galicia,171-Galicia.txt,11677,,rocket_site_spawn
171,Galicia,171-Galicia.txt,11710,,naval slots
701,Gambia,701-Gambia.txt,4989,Banjul,rocket_site_spawn + naval slots
701,Gambia,701-Gambia.txt,13213,,naval slots
1029,Gangwon,1029 - Gangwon.txt,1148,Chuncheon,naval slots
1029,Gangwon,1029 - Gangwon.txt,4004,,rocket_site_spawn
1029,Gangwon,1029 - Gangwon.txt,7021,,naval slots
1029,Gangwon,1029 - Gangwon.txt,11912,,naval slots
1029,Gangwon,1029 - Gangwon.txt,11958,,naval slots
1029,Gangwon,1029 - Gangwon.txt,12011,,naval slots
753,Gannan,753-Gannan.txt,2045,,rocket_site_spawn
283,Gansu,283-China.txt,4313,,rocket_site_spawn
752,Ganzi,752-Chamdo.txt,12724,Ba'an,rocket_site_spawn
898,Gao,898-Gao.txt,7954,,rocket_site_spawn
903,Garissa,903-Garissa.txt,10976,,naval slots
903,Garissa,903-Garissa.txt,12927,,rocket_site_spawn
807,Gdynia,807-Gdynia.txt,389,,rocket_site_spawn
807,Gdynia,807-Gdynia.txt,9263,Gdynia,naval slots
365,Georgia,365-Georgia.txt,1480,,naval slots
365,Georgia,365-Georgia.txt,11975,,naval slots
365,Georgia,365-Georgia.txt,12384,Atlanta,rocket_site_spawn
231,Georgia,231-Georgia.txt,772,Poti,naval slots
231,Georgia,231-Georgia.txt,3653,Batumi,naval slots
231,Georgia,231-Georgia.txt,9702,,rocket_site_spawn
274,Ghana,274-British Africa.txt,8039,,rocket_site_spawn
274,Ghana,274-British Africa.txt,10862,Accra,naval slots
274,Ghana,274-British Africa.txt,12742,,naval slots
274,Ghana,274-British Africa.txt,12785,,naval slots
118,Gibraltar,118-Gibralter.txt,4135,Gibraltar,rocket_site_spawn + naval slots
420,Gilan,420-Gilan.txt,4637,,rocket_site_spawn
639,Gilbert Islands,639-Maiana.txt,4387,,rocket_site_spawn + naval slots
639,Gilbert Islands,639-Maiana.txt,7393,,naval slots
639,Gilbert Islands,639-Maiana.txt,13020,,naval slots
639,Gilbert Islands,639-Maiana.txt,13021,Tarawa,naval slots
639,Gilbert Islands,639-Maiana.txt,13022,,naval slots
338,Gloucestershire,338-Gloucestershire.txt,3369,Bristol,rocket_site_spawn + naval slots
338,Gloucestershire,338-Gloucestershire.txt,6378,,naval slots
338,Gloucestershire,338-Gloucestershire.txt,9484,,naval slots
321,Goa,321-Goa.txt,1273,Goa,rocket_site_spawn + naval slots
817,Gobi,817-Gobi.txt,1853,,rocket_site_spawn
505,Goiás,505-Goias.txt,5148,,rocket_site_spawn
840,Gojjam,840-Gojjam.txt,13242,Debre Markos,rocket_site_spawn
754,Golog,754-Golog.txt,4888,,rocket_site_spawn
241,Gomel,241-Pochep.txt,11271,,rocket_site_spawn
252,Gorky,252-Nizhny Novogrod.txt,3303,,rocket_site_spawn
124,Gotland,124-Gotland.txt,408,Visby,naval slots
124,Gotland,124-Gotland.txt,6258,,rocket_site_spawn + naval slots
173,Granada,173-Granada.txt,747,,naval slots
173,Granada,173-Granada.txt,4065,,naval slots
173,Granada,173-Granada.txt,7068,,naval slots
173,Granada,173-Granada.txt,7153,,naval slots
173,Granada,173-Granada.txt,9979,Málaga,naval slots
173,Granada,173-Granada.txt,10063,,naval slots
173,Granada,173-Granada.txt,11956,,rocket_site_spawn
173,Granada,173-Granada.txt,12038,Almería,naval slots
126,Greater London Area,126-Greater London Area.txt,9239,,rocket_site_spawn
126,Greater London Area,126-Greater London Area.txt,11374,,naval slots
101,Greenland,101-Greenland.txt,10245,,naval slots
101,Greenland,101-Greenland.txt,10636,,naval slots
101,Greenland,101-Greenland.txt,12512,Nuuk,rocket_site_spawn + naval slots
101,Greenland,101-Greenland.txt,13066,,naval slots
793,Guadalajara,793-Guadalajara.txt,3858,,rocket_site_spawn
638,Guam,638-Guam.txt,12140,Hagatna,rocket_site_spawn + naval slots
593,Guangdong,593-Guangdong.txt,4050,,naval slots
593,Guangdong,593-Guangdong.txt,7067,,naval slots
593,Guangdong,593-Guangdong.txt,7108,Bao'an,naval slots
593,Guangdong,593-Guangdong.txt,9938,Shantou,naval slots
593,Guangdong,593-Guangdong.txt,9978,,naval slots
593,Guangdong,593-Guangdong.txt,12095,,rocket_site_spawn
599,Guangxi,599-Guanxi.txt,7168,,rocket_site_spawn
592,Guangzhou,592-Guangzhou.txt,1047,Guangzhou,naval slots
592,Guangzhou,592-Guangzhou.txt,7039,,naval slots
592,Guangzhou,592-Guangzhou.txt,7152,,rocket_site_spawn
592,Guangzhou,592-Guangzhou.txt,9963,,naval slots
592,Guangzhou,592-Guangzhou.txt,11938,,naval slots
728,Guangzhouwan,728-Guangzhouwan.txt,11981,Zhanjiang,rocket_site_spawn + naval slots
181,Guarda,181-Guarda.txt,9787,Viseu,rocket_site_spawn
313,Guatemala,313-Guatemala.txt,10886,Guatemala,naval slots
313,Guatemala,313-Guatemala.txt,13085,,rocket_site_spawn + naval slots
485,Guerrero,485-Guerrero.txt,4887,Morelia,rocket_site_spawn
485,Guerrero,485-Guerrero.txt,5066,,naval slots
485,Guerrero,485-Guerrero.txt,8032,Manzanillo,naval slots
485,Guerrero,485-Guerrero.txt,10730,Acapulco,naval slots
780,Guinea,780-Guinea.txt,1909,Conakry,naval slots
780,Guinea,780-Guinea.txt,8008,,rocket_site_spawn
780,Guinea,780-Guinea.txt,12858,,naval slots
603,Guizhou,603-China 3.txt,10616,,rocket_site_spawn
428,Gujarat,428-Western Indian States.txt,1061,,rocket_site_spawn + naval slots
428,Gujarat,428-Western Indian States.txt,1190,,naval slots
428,Gujarat,428-Western Indian States.txt,4090,,naval slots
428,Gujarat,428-Western Indian States.txt,4132,,naval slots
428,Gujarat,428-Western Indian States.txt,7020,,naval slots
428,Gujarat,428-Western Indian States.txt,7207,,naval slots
428,Gujarat,428-Western Indian States.txt,9975,Ahmadabad,naval slots
428,Gujarat,428-Western Indian States.txt,10118,Jamnagar,naval slots
428,Gujarat,428-Western Indian States.txt,12037,,naval slots
406,Guryev,406-Krasnyy Yar.txt,477,,rocket_site_spawn
1045,Guyuan,1045 - Guyuan.txt,1985,,rocket_site_spawn
991,Gwalior,991-Gwalior.txt,2036,,rocket_site_spawn
525,Gyeonggi,525-South Korea.txt,7125,Seoul,rocket_site_spawn + naval slots
525,Gyeonggi,525-South Korea.txt,7221,,naval slots
1030,Gyeongsang,1030 - Gyeongsang.txt,1054,,naval slots
1030,Gyeongsang,1030 - Gyeongsang.txt,4056,Busan,naval slots
1030,Gyeongsang,1030 - Gyeongsang.txt,7121,,naval slots
1030,Gyeongsang,1030 - Gyeongsang.txt,12060,,rocket_site_spawn + naval slots
38,Gävleborg,38-Sweden.txt,130,Sundsvall,naval slots
38,Gävleborg,38-Sweden.txt,205,,naval slots
38,Gävleborg,38-Sweden.txt,3045,,naval slots
38,Gävleborg,38-Sweden.txt,9051,,rocket_site_spawn
38,Gävleborg,38-Sweden.txt,9088,,naval slots
38,Gävleborg,38-Sweden.txt,9151,,naval slots
38,Gävleborg,38-Sweden.txt,11040,,naval slots
38,Gävleborg,38-Sweden.txt,11091,Gävle,naval slots
38,Gävleborg,38-Sweden.txt,11147,,naval slots
739,Haida Gwaii,739-Haida Gwaii.txt,1869,,rocket_site_spawn + naval slots
591,Hainan,591-Hainan.txt,994,Yaxian,naval slots
591,Hainan,591-Hainan.txt,1038,,rocket_site_spawn + naval slots
591,Hainan,591-Hainan.txt,1070,Haikou,naval slots
591,Hainan,591-Hainan.txt,11963,,naval slots
591,Hainan,591-Hainan.txt,11990,,naval slots
318,Haiti,318-Haiti.txt,1594,,rocket_site_spawn + naval slots
318,Haiti,318-Haiti.txt,1635,,naval slots
318,Haiti,318-Haiti.txt,4641,Port-au-Prince,naval slots
755,Haixi,755-Haixi.txt,10865,,rocket_site_spawn
352,Hakkari,352-Hakkari.txt,12476,Hakkâri,rocket_site_spawn
417,Hamadan,417-Golestan.txt,8125,,rocket_site_spawn
1028,Hamgyong,1028 - Hamgyong.txt,848,,naval slots
1028,Hamgyong,1028 - Hamgyong.txt,898,Chongjin,naval slots
1028,Hamgyong,1028 - Hamgyong.txt,959,,naval slots
1028,Hamgyong,1028 - Hamgyong.txt,3852,,naval slots
1028,Hamgyong,1028 - Hamgyong.txt,3981,,naval slots
1028,Hamgyong,1028 - Hamgyong.txt,6822,,naval slots
1028,Hamgyong,1028 - Hamgyong.txt,6922,,rocket_site_spawn + naval slots
1028,Hamgyong,1028 - Hamgyong.txt,6928,Hamhung,naval slots
1028,Hamgyong,1028 - Hamgyong.txt,6944,,naval slots
59,Hannover,59-Ost - Hannover.txt,374,Cuxhaven,naval slots
59,Hannover,59-Ost - Hannover.txt,3326,Bremen,naval slots
59,Hannover,59-Ost - Hannover.txt,6298,Lüneburg,rocket_site_spawn
59,Hannover,59-Ost - Hannover.txt,6325,Buxtehude,naval slots
59,Hannover,59-Ost - Hannover.txt,6349,,naval slots
835,Hararghe,835-Haraghe.txt,7980,Dire Dawa,rocket_site_spawn
812,Harju,812-Tallinn.txt,496,,rocket_site_spawn
812,Harju,812-Tallinn.txt,567,,naval slots
812,Harju,812-Tallinn.txt,3152,Tallinn,naval slots
812,Harju,812-Tallinn.txt,11426,,naval slots
799,Hatay,799-Hatay.txt,12029,Antakya,rocket_site_spawn + naval slots
629,Hawaii,629-Hawaii.txt,4180,Honolulu,naval slots
629,Hawaii,629-Hawaii.txt,7112,,naval slots
629,Hawaii,629-Hawaii.txt,7195,,rocket_site_spawn + naval slots
629,Hawaii,629-Hawaii.txt,10048,,naval slots
629,Hawaii,629-Hawaii.txt,12021,Hilo,naval slots
614,Hebei,614-China 13.txt,1188,,rocket_site_spawn
614,Hebei,614-China 13.txt,11944,,naval slots
1039,Hebei-Chahar,1039 - Hebei-Chahar.txt,1590,,rocket_site_spawn
714,Heilungkiang,714-Heilungkiang.txt,7848,Mohe,rocket_site_spawn
923,Helgeland,923-Helgeland.txt,3048,Mo i Rana,naval slots
923,Helgeland,923-Helgeland.txt,3088,,naval slots
923,Helgeland,923-Helgeland.txt,3126,,naval slots
923,Helgeland,923-Helgeland.txt,6071,,naval slots
923,Helgeland,923-Helgeland.txt,6111,,rocket_site_spawn
923,Helgeland,923-Helgeland.txt,6187,,naval slots
607,Henan,607-China 7.txt,11931,Luoyang,rocket_site_spawn
415,Herat,415-South Khorasan.txt,4893,Herat,rocket_site_spawn
804,Herzegovina,804-Herzegovina.txt,11845,,rocket_site_spawn
55,Hessen,55-Nassau.txt,3574,,rocket_site_spawn
63,Hinterpommern,63-WestPrussen.txt,6282,Stettin,naval slots
63,Hinterpommern,63-WestPrussen.txt,6334,,naval slots
63,Hinterpommern,63-WestPrussen.txt,9334,,naval slots
63,Hinterpommern,63-WestPrussen.txt,9361,,naval slots
63,Hinterpommern,63-WestPrussen.txt,11343,Stolp,naval slots
63,Hinterpommern,63-WestPrussen.txt,11372,Köslin,rocket_site_spawn + naval slots
536,Hokkaido,536-Hokkaido.txt,1512,Nemuro,naval slots
536,Hokkaido,536-Hokkaido.txt,1642,,naval slots
536,Hokkaido,536-Hokkaido.txt,3962,Hakodate,naval slots
536,Hokkaido,536-Hokkaido.txt,4576,Wakkanai,naval slots
536,Hokkaido,536-Hokkaido.txt,4646,,naval slots
536,Hokkaido,536-Hokkaido.txt,7532,,naval slots
536,Hokkaido,536-Hokkaido.txt,10444,Sapporo,rocket_site_spawn + naval slots
536,Hokkaido,536-Hokkaido.txt,10512,,naval slots
536,Hokkaido,536-Hokkaido.txt,12352,,naval slots
536,Hokkaido,536-Hokkaido.txt,12493,,naval slots
7,Holland,7-Holland.txt,68,,naval slots
7,Holland,7-Holland.txt,3211,The Hague,rocket_site_spawn + naval slots
7,Holland,7-Holland.txt,3314,,naval slots
7,Holland,7-Holland.txt,9498,Rotterdam,naval slots
58,Holstein,58-Schleswig - Holstein.txt,3368,Heide,naval slots
58,Holstein,58-Schleswig - Holstein.txt,6389,Kiel,naval slots
58,Holstein,58-Schleswig - Holstein.txt,9347,Hamburg,naval slots
58,Holstein,58-Schleswig - Holstein.txt,11331,,rocket_site_spawn + naval slots
312,Honduras,312-Honduras.txt,2031,,rocket_site_spawn + naval slots
312,Honduras,312-Honduras.txt,8017,,naval slots
312,Honduras,312-Honduras.txt,12865,Tegucigalpa,naval slots
326,Hong Kong,326-HongKong.txt,10062,Hong Kong,rocket_site_spawn + naval slots
749,Huangshan,749-Huangshan.txt,1153,,rocket_site_spawn
620,Hubei,620-China 17.txt,10474,,rocket_site_spawn
761,Hulunbuir,761-Hulunbuir.txt,4745,,rocket_site_spawn
602,Hunan,602-China 2.txt,11918,,rocket_site_spawn
427,Hyderabad,427-Hyderabad.txt,1405,,rocket_site_spawn
927,Häme,927-Hame.txt,9167,Hämeenlinna,rocket_site_spawn
100,Iceland,100-Iceland.txt,4861,,naval slots
100,Iceland,100-Iceland.txt,12674,Reykjavik,naval slots
100,Iceland,100-Iceland.txt,12689,,naval slots
100,Iceland,100-Iceland.txt,13266,,rocket_site_spawn + naval slots
100,Iceland,100-Iceland.txt,13267,,naval slots
100,Iceland,100-Iceland.txt,13268,,naval slots
100,Iceland,100-Iceland.txt,13271,,naval slots
387,Idaho,387-Idaho.txt,10556,,rocket_site_spawn
421,Ilam,421-Kurdistan.txt,829,,rocket_site_spawn
16,Ile de France,16-Ile de France.txt,9507,,rocket_site_spawn
395,Illinois,395-Illinois.txt,7611,,rocket_site_spawn
838,Illubabor-Kaffa,838-Illubabor.txt,7912,Jiren,rocket_site_spawn
396,Indiana,396-Indiana.txt,4527,,rocket_site_spawn
1022,Interior Borneo,1022 - Interior Borneo.txt,2170,,rocket_site_spawn
1073,Interior Papua,1073 - Interior Papua.txt,12428,,rocket_site_spawn
392,Iowa,392-Iowa.txt,4691,,rocket_site_spawn
566,Irkutsk,566-TS 8.txt,12647,,rocket_site_spawn
996,Irrawaddy,996-Irrawaddy.txt,7382,,naval slots
996,Irrawaddy,996-Irrawaddy.txt,10223,,naval slots
996,Irrawaddy,996-Irrawaddy.txt,10267,,naval slots
996,Irrawaddy,996-Irrawaddy.txt,12197,,rocket_site_spawn
996,Irrawaddy,996-Irrawaddy.txt,12267,,naval slots
868,Isan,868-Isan.txt,12360,Udon Thani,rocket_site_spawn
411,Isfahan,411-Hormozgan.txt,5067,,rocket_site_spawn
177,Islas Baleares,177-Balearic Islands.txt,7114,,naval slots
177,Islas Baleares,177-Balearic Islands.txt,9793,Palma de Mallorca,rocket_site_spawn + naval slots
177,Islas Baleares,177-Balearic Islands.txt,9845,,naval slots
178,Islas Canarias,178-Canary islands.txt,13071,Santa Cruz de Tenerife,rocket_site_spawn + naval slots
932,Isle of Man,932-Isle of Man.txt,3311,Douglas,rocket_site_spawn + naval slots
797,Istanbul,797-Istanbul.txt,9833,Istanbul,rocket_site_spawn + naval slots
797,Istanbul,797-Istanbul.txt,11829,,naval slots
852,Istria,852-Istria.txt,11564,Rijeka,naval slots
852,Istria,852-Istria.txt,11735,,rocket_site_spawn + naval slots
253,Ivanovo,253-Ivanovo.txt,9159,,rocket_site_spawn
779,Ivory Coast,779-Ivory Coast.txt,5013,,rocket_site_spawn
779,Ivory Coast,779-Ivory Coast.txt,10762,,naval slots
779,Ivory Coast,779-Ivory Coast.txt,10803,Abidjan,naval slots
645,Iwo Jima,645-Iwo Jima.txt,13025,Iwo Jima,rocket_site_spawn + naval slots
339,Izmir,339-Izmir.txt,4112,Izmir,naval slots
339,Izmir,339-Izmir.txt,7130,,naval slots
339,Izmir,339-Izmir.txt,10038,,naval slots
339,Izmir,339-Izmir.txt,11848,,rocket_site_spawn + naval slots
347,Izmit,347-Izmit.txt,904,Adapazarı,naval slots
347,Izmit,347-Izmit.txt,6871,,rocket_site_spawn
347,Izmit,347-Izmit.txt,11811,İzmit,naval slots
347,Izmit,347-Izmit.txt,11866,,naval slots
347,Izmit,347-Izmit.txt,11883,,naval slots
478,Jalisco,478-Nayarit.txt,2051,,naval slots
478,Jalisco,478-Nayarit.txt,12746,Puerto Vallarta,naval slots
478,Jalisco,478-Nayarit.txt,12873,,naval slots
478,Jalisco,478-Nayarit.txt,13089,Guadalajara,rocket_site_spawn
689,Jamaica,689-Jamaica.txt,12304,Kingston,naval slots
689,Jamaica,689-Jamaica.txt,12477,,rocket_site_spawn + naval slots
914,Jan Mayen,914-JanMayen.txt,13272,,rocket_site_spawn + naval slots
854,Jawf,854-Jawf.txt,10901,,rocket_site_spawn
610,Jehol,610-China 9.txt,6837,,naval slots
610,Jehol,610-China 9.txt,7575,,rocket_site_spawn
610,Jehol,610-China 9.txt,11886,,naval slots
598,Jiangsu,598-Jiansu.txt,1029,Donghai,naval slots
598,Jiangsu,598-Jiansu.txt,4031,,naval slots
598,Jiangsu,598-Jiansu.txt,4082,,rocket_site_spawn
598,Jiangsu,598-Jiansu.txt,9953,,naval slots
598,Jiangsu,598-Jiansu.txt,12067,,naval slots
600,Jiangxi,600-Jiangxi.txt,4081,,rocket_site_spawn
1038,Jinan,1038 - Jinan.txt,1124,,rocket_site_spawn
1038,Jinan,1038 - Jinan.txt,12093,,naval slots
756,Jiuquan,756-Jiuquan.txt,12820,,rocket_site_spawn
630,Johnston Atoll,630-Johnston Atoll.txt,13051,,rocket_site_spawn + naval slots
1060,Johor,1060 - Johor.txt,4424,,naval slots
1060,Johor,1060 - Johor.txt,7427,,naval slots
1060,Johor,1060 - Johor.txt,10313,,naval slots
1060,Johor,1060 - Johor.txt,13376,Johor Bahru,rocket_site_spawn + naval slots
455,Jordan,455-Jordan.txt,4115,Aqaba,naval slots
455,Jordan,455-Jordan.txt,4562,,rocket_site_spawn
844,Jubaland,844-jubaland.txt,12941,Kismaayo,rocket_site_spawn + naval slots
845,Jura Mountains,845-Jura Mountains.txt,9638,Basel,rocket_site_spawn
99,Jutland,99-Jutland.txt,316,,naval slots
99,Jutland,99-Jutland.txt,394,Hjørring,naval slots
99,Jutland,99-Jutland.txt,399,Esbjerg,naval slots
99,Jutland,99-Jutland.txt,3206,Viborg,naval slots
99,Jutland,99-Jutland.txt,3277,Kolding,naval slots
99,Jutland,99-Jutland.txt,3341,,rocket_site_spawn
99,Jutland,99-Jutland.txt,6235,Aalborg,naval slots
99,Jutland,99-Jutland.txt,6364,Aarhus,naval slots
99,Jutland,99-Jutland.txt,13259,,naval slots
99,Jutland,99-Jutland.txt,13262,,naval slots
99,Jutland,99-Jutland.txt,13263,,naval slots
917,Jämtland,917-Jamtland.txt,11148,Östersund,rocket_site_spawn
827,Kabardino-Balkaria,827 - Kabardino-Balkaria.txt,6674,,rocket_site_spawn
267,Kabul,267-Afghanistan.txt,10852,,rocket_site_spawn
1012,Kalat,1012-Kalat.txt,8066,Khuzdar,rocket_site_spawn
334,Kalimantan Barat,334-Kalimantan Barat.txt,1316,,naval slots
334,Kalimantan Barat,334-Kalimantan Barat.txt,4279,Pontianak,naval slots
334,Kalimantan Barat,334-Kalimantan Barat.txt,4409,,rocket_site_spawn + naval slots
334,Kalimantan Barat,334-Kalimantan Barat.txt,7227,,naval slots
334,Kalimantan Barat,334-Kalimantan Barat.txt,10282,,naval slots
334,Kalimantan Barat,334-Kalimantan Barat.txt,10310,,naval slots
334,Kalimantan Barat,334-Kalimantan Barat.txt,12129,,naval slots
334,Kalimantan Barat,334-Kalimantan Barat.txt,13298,,naval slots
247,Kalinin,247-Tver.txt,3143,,rocket_site_spawn
237,Kalmykia,237-Elista.txt,9722,,rocket_site_spawn
205,Kaluga,205-Hrodna.txt,9301,,rocket_site_spawn
637,Kamchatka,637-State 1.txt,1823,,naval slots
637,Kamchatka,637-State 1.txt,1839,,naval slots
637,Kamchatka,637-State 1.txt,1863,,rocket_site_spawn + naval slots
637,Kamchatka,637-State 1.txt,4728,,naval slots
637,Kamchatka,637-State 1.txt,7878,,naval slots
637,Kamchatka,637-State 1.txt,12207,,naval slots
637,Kamchatka,637-State 1.txt,12522,,naval slots
531,Kansai,531-Osaka.txt,1051,,naval slots
531,Kansai,531-Osaka.txt,1067,,naval slots
531,Kansai,531-Osaka.txt,1133,Kushimoto,naval slots
531,Kansai,531-Osaka.txt,1136,Maizuru,naval slots
531,Kansai,531-Osaka.txt,4054,Ise,naval slots
531,Kansai,531-Osaka.txt,4142,Suzuka,naval slots
531,Kansai,531-Osaka.txt,7072,Osaka,naval slots
531,Kansai,531-Osaka.txt,7113,Wakayama,rocket_site_spawn + naval slots
531,Kansai,531-Osaka.txt,9985,,naval slots
531,Kansai,531-Osaka.txt,12031,Himeji,naval slots
383,Kansas,383-Kansas.txt,4586,,rocket_site_spawn
282,Kanto,282-Japan.txt,993,Utsunomiya,rocket_site_spawn
282,Kanto,282-Japan.txt,1182,Tokyo,naval slots
282,Kanto,282-Japan.txt,4100,Hitachi,naval slots
282,Kanto,282-Japan.txt,4184,,naval slots
282,Kanto,282-Japan.txt,4188,Chiba,naval slots
282,Kanto,282-Japan.txt,7016,Iwaki,naval slots
282,Kanto,282-Japan.txt,9998,Yokohama,naval slots
881,Karagandy,881-Karagandy.txt,10277,,rocket_site_spawn
823,Karakalpakstan,823 - Karakalpakstan.txt,4618,,rocket_site_spawn
893,Karas,893-Karas.txt,2229,,naval slots
893,Karas,893-Karas.txt,5154,,naval slots
893,Karas,893-Karas.txt,7605,,rocket_site_spawn
879,Kargopol,879-Kargopol.txt,11137,,rocket_site_spawn
146,Karjala,146-Karelia.txt,3060,,naval slots
146,Karjala,146-Karelia.txt,6150,,rocket_site_spawn
146,Karjala,146-Karelia.txt,9100,,naval slots
146,Karjala,146-Karelia.txt,9206,Viipuri,naval slots
441,Kashmir,441-Kashmir.txt,5042,,rocket_site_spawn
883,Kassala,883-Kassala.txt,1977,Halayeb,naval slots
883,Kassala,883-Kassala.txt,2003,Tokar,naval slots
883,Kassala,883-Kassala.txt,10902,,rocket_site_spawn
883,Kassala,883-Kassala.txt,12725,Port Sudan,naval slots
356,Kastamonu,356-Sinop.txt,979,,naval slots
356,Kastamonu,356-Sinop.txt,3967,,naval slots
356,Kastamonu,356-Sinop.txt,3982,,naval slots
356,Kastamonu,356-Sinop.txt,6995,Sinop,naval slots
356,Kastamonu,356-Sinop.txt,11839,,rocket_site_spawn
762,Katowice,762-Katowice.txt,6464,Katowice,rocket_site_spawn
11,Kaunas,11-Kaunas.txt,9404,,rocket_site_spawn
899,Kayes-Koulikoro,899-Kayes-Koulikoro.txt,12838,,rocket_site_spawn
348,Kayseri,348-Kayseri.txt,9830,,rocket_site_spawn
249,Kazan,249-Kazan.txt,9401,,rocket_site_spawn
1062,Kelantan-Terengganu,1062 - Kelantan.txt,1348,,rocket_site_spawn
1062,Kelantan-Terengganu,1062 - Kelantan.txt,4355,,naval slots
1062,Kelantan-Terengganu,1062 - Kelantan.txt,7329,Kota Bharu,naval slots
1062,Kelantan-Terengganu,1062 - Kelantan.txt,12199,Kuala Terengganu,naval slots
369,Kentucky,369-Kentucky.txt,7547,,rocket_site_spawn
993,Kentung and Yawnghwe,993-Kentung and Yawnghwe.txt,7400,,rocket_site_spawn
713,Kerguelen,713-Kerguelen.txt,2165,,rocket_site_spawn + naval slots
414,Kerman,414-Kerman.txt,11249,,rocket_site_spawn
409,Khabarovsk,409-Khabarovsk.txt,4404,,naval slots
409,Khabarovsk,409-Khabarovsk.txt,4841,,naval slots
409,Khabarovsk,409-Khabarovsk.txt,7249,,rocket_site_spawn
409,Khabarovsk,409-Khabarovsk.txt,7309,,naval slots
409,Khabarovsk,409-Khabarovsk.txt,7868,,naval slots
409,Khabarovsk,409-Khabarovsk.txt,9604,,naval slots
409,Khabarovsk,409-Khabarovsk.txt,11575,,naval slots
409,Khabarovsk,409-Khabarovsk.txt,11719,,naval slots
569,Khakassia,569-TS 11.txt,7757,Kemerovo,rocket_site_spawn
221,Kharkov,221-Kharkov.txt,418,Kharkov,rocket_site_spawn
551,Khartoum,551-Khartoum.txt,2046,Atbara,rocket_site_spawn
878,Khatangsky,878-Khatangsky.txt,9224,,rocket_site_spawn
196,Kherson,196-Kherson.txt,568,,naval slots
196,Kherson,196-Kherson.txt,721,Kherson,naval slots
196,Kherson,196-Kherson.txt,6771,,naval slots
196,Kherson,196-Kherson.txt,9712,,naval slots
196,Kherson,196-Kherson.txt,11715,,rocket_site_spawn
831,Khiva,831 - Khiva.txt,10395,,rocket_site_spawn
541,Khomas,541-South West Africa.txt,2207,,naval slots
541,Khomas,541-South West Africa.txt,7770,,rocket_site_spawn
416,Khorasan,416-Razavi Khorasan.txt,1888,,rocket_site_spawn
1042,Khotan,1042 - Khotan.txt,1943,,rocket_site_spawn
818,Khovd,818-Khovd.txt,4777,,rocket_site_spawn
413,Khuzestan,413-Khuzestan.txt,5005,,naval slots
413,Khuzestan,413-Khuzestan.txt,5089,,rocket_site_spawn + naval slots
1006,Khyber Pass,1006-Khyber Pass.txt,5082,Gardez,rocket_site_spawn
820,Khövsgöl,820-Khovsgol.txt,1834,,rocket_site_spawn
90,Kielce,90-Lwow.txt,3586,,rocket_site_spawn
202,Kiev,202-Western Kiev.txt,3543,,rocket_site_spawn
575,Kirensk,575-Siberia 2.txt,1792,,rocket_site_spawn
328,Kirin,328-Manchukuo.txt,1567,,rocket_site_spawn
400,Kirov,400-Kirov.txt,10200,,rocket_site_spawn
983,Kolhapur and Deccan,983 - Deccan States.txt,4395,,naval slots
983,Kolhapur and Deccan,983 - Deccan States.txt,7250,,rocket_site_spawn
983,Kolhapur and Deccan,983 - Deccan States.txt,12208,,naval slots
644,Kolyma,644-state 3.txt,4006,,rocket_site_spawn
346,Konya,346-Konya.txt,6894,,rocket_site_spawn
802,Kosovo,802-Kosovo.txt,9890,,rocket_site_spawn
583,Kostanay,583-Kazakhstan.txt,12266,,rocket_site_spawn
880,Kotlas,880-Kotlas.txt,11074,,rocket_site_spawn
88,Kraków,88-Kielce.txt,6522,,rocket_site_spawn
234,Krasnodar,234-Krasodar.txt,717,,naval slots
234,Krasnodar,234-Krasodar.txt,719,Novorossysk,naval slots
234,Krasnodar,234-Krasodar.txt,750,,rocket_site_spawn + naval slots
234,Krasnodar,234-Krasodar.txt,6741,,naval slots
234,Krasnodar,234-Krasodar.txt,6755,,naval slots
234,Krasnodar,234-Krasodar.txt,6783,,naval slots
234,Krasnodar,234-Krasodar.txt,11668,,naval slots
234,Krasnodar,234-Krasodar.txt,11729,,naval slots
568,Krasnoyarsk,568-TS 10.txt,12563,,rocket_site_spawn
894,Kunene,894-Kuneme.txt,10978,,rocket_site_spawn + naval slots
894,Kunene,894-Kuneme.txt,12921,,naval slots
759,Kunlun Shan,759-Kunlun.txt,5736,,rocket_site_spawn
150,Kuopio,150-Kuopio.txt,3125,Kajaani,rocket_site_spawn
1001,Kurdistan,1001-Kurdistan.txt,12773,,rocket_site_spawn
549,Kurdufan,549-Sudan.txt,10795,,rocket_site_spawn
555,Kuril Islands,555-Lagos.txt,1399,,naval slots
555,Kuril Islands,555-Lagos.txt,1515,,naval slots
555,Kuril Islands,555-Lagos.txt,13037,,rocket_site_spawn + naval slots
220,Kursk,220-Kursk Area.txt,457,,rocket_site_spawn
190,Kurzeme,190-Kurzeme.txt,3296,Ventspils,rocket_site_spawn + naval slots
190,Kurzeme,190-Kurzeme.txt,3319,,naval slots
190,Kurzeme,190-Kurzeme.txt,6322,,naval slots
190,Kurzeme,190-Kurzeme.txt,9262,Liepāja,naval slots
656,Kuwait,656-Kuwait.txt,8085,Kuwait City,naval slots
656,Kuwait,656-Kuwait.txt,13366,,naval slots
656,Kuwait,656-Kuwait.txt,13367,,rocket_site_spawn
251,Kuybyshev,251-Samara.txt,11256,,rocket_site_spawn
928,Kymi,928-Kyme.txt,3061,Kotka,naval slots
